sample_index,timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_calibrated_g,ay_calibrated_g,az_calibrated_g,gx_dps,gy_dps,gz_dps
3237,32383,1316,-142,12040,-73,-179,-288,-0.01202,-0.01014,0.99796,0.03664,0.03664,-0.0542
3238,32393,1362,-124,12064,-89,-173,-300,-0.0092,-0.00904,0.99938,-0.0855,0.08244,-0.1458
3239,32403,1310,-170,12080,-94,-153,-301,-0.01239,-0.01186,1.00033,-0.12366,0.23511,-0.15344
3240,32413,1276,-188,12020,-95,-143,-299,-0.01448,-0.01296,0.99677,-0.1313,0.31145,-0.13817
3241,32423,1270,-190,12070,-92,-150,-291,-0.01484,-0.01308,0.99974,-0.1084,0.25802,-0.0771
3242,32433,1290,-200,12106,-87,-156,-289,-0.01362,-0.0137,1.00188,-0.07023,0.21221,-0.06183
3243,32443,1306,-52,12096,-83,-162,-285,-0.01264,-0.00462,1.00128,-0.03969,0.16641,-0.0313
3244,32453,1266,-54,12038,-75,-177,-276,-0.01509,-0.00474,0.99784,0.02137,0.05191,0.0374
3245,32463,1220,-172,12090,-81,-184,-281,-0.01791,-0.01198,1.00093,-0.02443,-0.00153,-0.00076
3246,32473,1242,-244,12128,-85,-192,-281,-0.01656,-0.0164,1.00318,-0.05496,-0.0626,-0.00076
3247,32483,1284,-268,12058,-76,-200,-279,-0.01399,-0.01787,0.99903,0.01374,-0.12366,0.0145
3248,32493,1290,-198,12016,-76,-191,-286,-0.01362,-0.01357,0.99653,0.01374,-0.05496,-0.03893
3249,32503,1326,-130,12096,-77,-186,-282,-0.01141,-0.0094,1.00128,0.00611,-0.01679,-0.0084
3250,32513,1316,-98,12120,-83,-184,-282,-0.01202,-0.00744,1.00271,-0.03969,-0.00153,-0.0084
3251,32523,1322,-188,12100,-92,-188,-286,-0.01165,-0.01296,1.00152,-0.1084,-0.03206,-0.03893
3252,32533,1304,-244,12072,-89,-189,-284,-0.01276,-0.0164,0.99986,-0.0855,-0.03969,-0.02366
3253,32543,1332,-286,12056,-81,-191,-283,-0.01104,-0.01897,0.99891,-0.02443,-0.05496,-0.01603
3254,32553,1362,-232,12056,-68,-191,-290,-0.0092,-0.01566,0.99891,0.07481,-0.05496,-0.06947
3255,32563,1318,-176,12090,-69,-178,-289,-0.0119,-0.01223,1.00093,0.06718,0.04427,-0.06183
3256,32573,1308,-98,11998,-66,-183,-289,-0.01251,-0.00744,0.99546,0.09008,0.00611,-0.06183
3257,32583,1286,-102,12026,-67,-189,-290,-0.01386,-0.00769,0.99712,0.08244,-0.03969,-0.06947
3258,32593,1318,-108,12006,-71,-191,-284,-0.0119,-0.00805,0.99594,0.05191,-0.05496,-0.02366
3259,32603,1280,-230,12102,-68,-198,-273,-0.01423,-0.01554,1.00164,0.07481,-0.1084,0.06031
3260,32613,1240,-196,12088,-70,-199,-269,-0.01669,-0.01345,1.00081,0.05954,-0.11603,0.09084
3261,32623,1260,-198,12086,-67,-201,-271,-0.01546,-0.01357,1.00069,0.08244,-0.1313,0.07557
3262,32633,1270,-142,12148,-72,-201,-265,-0.01484,-0.01014,1.00437,0.04427,-0.1313,0.12137
3263,32643,1308,-116,12108,-80,-189,-264,-0.01251,-0.00854,1.002,-0.01679,-0.03969,0.12901
3264,32653,1298,-120,12082,-86,-178,-264,-0.01313,-0.00879,1.00045,-0.0626,0.04427,0.12901
3265,32663,1292,-186,12044,-97,-177,-260,-0.01349,-0.01284,0.99819,-0.14656,0.05191,0.15954
3266,32673,1270,-200,12076,-90,-185,-255,-0.01484,-0.0137,1.0001,-0.09313,-0.00916,0.19771
3267,32683,1264,-268,12064,-85,-184,-237,-0.01521,-0.01787,0.99938,-0.05496,-0.00153,0.33511
3268,32693,1346,-264,12048,-81,-192,-233,-0.01018,-0.01762,0.99843,-0.02443,-0.0626,0.36565
3269,32703,1350,-262,12068,-77,-194,-231,-0.00994,-0.0175,0.99962,0.00611,-0.07786,0.38092
3270,32713,1332,-182,11958,-75,-195,-227,-0.01104,-0.01259,0.99308,0.02137,-0.0855,0.41145
3271,32723,1320,-160,12072,-81,-192,-230,-0.01178,-0.01124,0.99986,-0.02443,-0.0626,0.38855
3272,32733,1342,-150,12050,-77,-192,-236,-0.01043,-0.01063,0.99855,0.00611,-0.0626,0.34275
3273,32743,1334,-226,12052,-72,-200,-239,-0.01092,-0.01529,0.99867,0.04427,-0.12366,0.31985
3274,32753,1324,-200,12034,-75,-194,-245,-0.01153,-0.0137,0.9976,0.02137,-0.07786,0.27405
3275,32763,1278,-194,12114,-75,-181,-247,-0.01435,-0.01333,1.00235,0.02137,0.02137,0.25878
3276,32773,1262,-118,12056,-68,-191,-249,-0.01534,-0.00867,0.99891,0.07481,-0.05496,0.24351
3277,32783,1262,-148,12110,-82,-187,-264,-0.01534,-0.01051,1.00212,-0.03206,-0.02443,0.12901
3278,32793,1240,-146,12116,-81,-183,-266,-0.01669,-0.01038,1.00247,-0.02443,0.00611,0.11374
3279,32803,1268,-136,12140,-81,-174,-264,-0.01497,-0.00977,1.0039,-0.02443,0.07481,0.12901
3280,32813,1220,-192,12054,-80,-179,-257,-0.01791,-0.01321,0.99879,-0.01679,0.03664,0.18244
3281,32823,1280,-176,12070,-80,-177,-255,-0.01423,-0.01223,0.99974,-0.01679,0.05191,0.19771
3282,32833,1276,-196,12032,-81,-182,-238,-0.01448,-0.01345,0.99748,-0.02443,0.01374,0.32748
3283,32843,1296,-220,12080,-81,-184,-216,-0.01325,-0.01492,1.00033,-0.02443,-0.00153,0.49542
3284,32853,1314,-184,12076,-81,-187,-211,-0.01214,-0.01272,1.0001,-0.02443,-0.02443,0.53359
3285,32863,1370,-192,11936,-83,-188,-193,-0.00871,-0.01321,0.99178,-0.03969,-0.03206,0.67099
3286,32873,1376,-192,12004,-93,-163,-203,-0.00834,-0.01321,0.99582,-0.11603,0.15878,0.59466
3287,32883,1364,-190,12146,-84,-155,-234,-0.00908,-0.01308,1.00425,-0.04733,0.21985,0.35802
3288,32893,1318,-206,12046,-86,-166,-263,-0.0119,-0.01407,0.99831,-0.0626,0.13588,0.13664
3289,32903,1348,-212,12058,-87,-160,-272,-0.01006,-0.01443,0.99903,-0.07023,0.18168,0.06794
3290,32913,1322,-186,12022,-83,-163,-271,-0.01165,-0.01284,0.99689,-0.03969,0.15878,0.07557
3291,32923,1282,-182,12086,-78,-175,-279,-0.01411,-0.01259,1.00069,-0.00153,0.06718,0.0145
3292,32933,1288,-130,12098,-74,-183,-281,-0.01374,-0.0094,1.0014,0.02901,0.00611,-0.00076
3293,32943,1258,-182,12104,-64,-188,-275,-0.01558,-0.01259,1.00176,0.10534,-0.03206,0.04504
3294,32953,1264,-140,12082,-66,-190,-276,-0.01521,-0.01002,1.00045,0.09008,-0.04733,0.0374
3295,32963,1288,-210,12118,-75,-192,-272,-0.01374,-0.01431,1.00259,0.02137,-0.0626,0.06794
3296,32973,1296,-182,12054,-83,-193,-274,-0.01325,-0.01259,0.99879,-0.03969,-0.07023,0.05267
3297,32983,1314,-174,12080,-74,-194,-272,-0.01214,-0.0121,1.00033,0.02901,-0.07786,0.06794
3298,32993,1278,-160,12154,-78,-188,-267,-0.01435,-0.01124,1.00473,-0.00153,-0.03206,0.10611
3299,33003,1282,-148,12034,-84,-187,-258,-0.01411,-0.01051,0.9976,-0.04733,-0.02443,0.17481
3300,33013,1274,-156,12030,-81,-174,-261,-0.0146,-0.011,0.99736,-0.02443,0.07481,0.15191
3301,33023,1270,-226,12040,-91,-191,-254,-0.01484,-0.01529,0.99796,-0.10076,-0.05496,0.20534
3302,33033,1338,-198,12070,-91,-185,-250,-0.01067,-0.01357,0.99974,-0.10076,-0.00916,0.23588
3303,33043,1308,-238,12036,-78,-196,-247,-0.01251,-0.01603,0.99772,-0.00153,-0.09313,0.25878
3304,33053,1248,-214,12018,-67,-209,-250,-0.01619,-0.01456,0.99665,0.08244,-0.19237,0.23588
3305,33063,1318,-130,12064,-65,-202,-264,-0.0119,-0.0094,0.99938,0.09771,-0.13893,0.12901
3306,33073,1322,-156,12030,-85,-182,-273,-0.01165,-0.011,0.99736,-0.05496,0.01374,0.06031
3307,33083,1328,-136,12052,-91,-172,-268,-0.01129,-0.00977,0.99867,-0.10076,0.09008,0.09847
3308,33093,1326,-214,12046,-78,-188,-276,-0.01141,-0.01456,0.99831,-0.00153,-0.03206,0.0374
3309,33103,1318,-180,12094,-87,-188,-283,-0.0119,-0.01247,1.00116,-0.07023,-0.03206,-0.01603
3310,33113,1292,-182,12028,-89,-181,-286,-0.01349,-0.01259,0.99724,-0.0855,0.02137,-0.03893
3311,33123,1264,-208,12062,-80,-192,-287,-0.01521,-0.01419,0.99926,-0.01679,-0.0626,-0.04656
3312,33133,1288,-146,12002,-79,-194,-281,-0.01374,-0.01038,0.9957,-0.00916,-0.07786,-0.00076
3313,33143,1276,-132,12118,-80,-188,-280,-0.01448,-0.00953,1.00259,-0.01679,-0.03206,0.00687
3314,33153,1242,-164,12046,-76,-202,-265,-0.01656,-0.01149,0.99831,0.01374,-0.13893,0.12137
3315,33163,1326,-214,12122,-75,-194,-270,-0.01141,-0.01456,1.00283,0.02137,-0.07786,0.08321
3316,33173,1266,-174,12048,-78,-186,-273,-0.01509,-0.0121,0.99843,-0.00153,-0.01679,0.06031
3317,33183,1258,-206,12128,-78,-183,-268,-0.01558,-0.01407,1.00318,-0.00153,0.00611,0.09847
3318,33193,1308,-188,12070,-62,-186,-267,-0.01251,-0.01296,0.99974,0.12061,-0.01679,0.10611
3319,33203,1328,-202,12002,-62,-187,-263,-0.01129,-0.01382,0.9957,0.12061,-0.02443,0.13664
3320,33213,1326,-180,12032,-75,-187,-265,-0.01141,-0.01247,0.99748,0.02137,-0.02443,0.12137
3321,33223,1344,-162,12106,-77,-199,-265,-0.0103,-0.01137,1.00188,0.00611,-0.11603,0.12137
3322,33233,1320,-168,12098,-71,-190,-266,-0.01178,-0.01173,1.0014,0.05191,-0.04733,0.11374
3323,33243,1332,-174,12080,-81,-171,-269,-0.01104,-0.0121,1.00033,-0.02443,0.09771,0.09084
3324,33253,1290,-212,12044,-87,-180,-277,-0.01362,-0.01443,0.99819,-0.07023,0.02901,0.02977
3325,33263,1274,-214,12016,-85,-166,-275,-0.0146,-0.01456,0.99653,-0.05496,0.13588,0.04504
3326,33273,1274,-142,12042,-72,-179,-279,-0.0146,-0.01014,0.99807,0.04427,0.03664,0.0145
3327,33283,1300,-102,12152,-79,-187,-277,-0.013,-0.00769,1.00461,-0.00916,-0.02443,0.02977
3328,33293,1284,-146,12116,-76,-185,-275,-0.01399,-0.01038,1.00247,0.01374,-0.00916,0.04504
3329,33303,1270,-194,12102,-78,-179,-275,-0.01484,-0.01333,1.00164,-0.00153,0.03664,0.04504
3330,33313,1328,-200,12076,-73,-186,-265,-0.01129,-0.0137,1.0001,0.03664,-0.01679,0.12137
3331,33323,1270,-178,12106,-68,-198,-272,-0.01484,-0.01235,1.00188,0.07481,-0.1084,0.06794
3332,33333,1320,-200,12112,-76,-198,-279,-0.01178,-0.0137,1.00223,0.01374,-0.1084,0.0145
3333,33343,1324,-154,12068,-74,-198,-277,-0.01153,-0.01088,0.99962,0.02901,-0.1084,0.02977
3334,33353,1310,-138,12090,-84,-180,-278,-0.01239,-0.00989,1.00093,-0.04733,0.02901,0.02214
3335,33363,1282,-144,12078,-83,-176,-273,-0.01411,-0.01026,1.00021,-0.03969,0.05954,0.06031
3336,33373,1300,-158,12114,-81,-187,-271,-0.013,-0.01112,1.00235,-0.02443,-0.02443,0.07557
3337,33383,1308,-236,12082,-44,-214,-259,-0.01251,-0.01591,1.00045,0.25802,-0.23053,0.16718
3338,33393,1336,-212,12104,-58,-201,-261,-0.01079,-0.01443,1.00176,0.15115,-0.1313,0.15191
3339,33403,1332,-214,12122,-59,-194,-269,-0.01104,-0.01456,1.00283,0.14351,-0.07786,0.09084
3340,33413,1290,-182,12042,-59,-197,-269,-0.01362,-0.01259,0.99807,0.14351,-0.10076,0.09084
3341,33423,1274,-132,12054,-51,-200,-279,-0.0146,-0.00953,0.99879,0.20458,-0.12366,0.0145
3342,33433,1240,-154,12100,-56,-206,-286,-0.01669,-0.01088,1.00152,0.16641,-0.16947,-0.03893
3343,33443,1310,-160,12106,-60,-210,-290,-0.01239,-0.01124,1.00188,0.13588,-0.2,-0.06947
3344,33453,1268,-186,12134,-79,-200,-288,-0.01497,-0.01284,1.00354,-0.00916,-0.12366,-0.0542
3345,33463,1294,-182,12098,-76,-201,-300,-0.01337,-0.01259,1.0014,0.01374,-0.1313,-0.1458
3346,33473,1274,-202,12098,-88,-193,-304,-0.0146,-0.01382,1.0014,-0.07786,-0.07023,-0.17634
3347,33483,1310,-132,12034,-114,-172,-267,-0.01239,-0.00953,0.9976,-0.27634,0.09008,0.10611
3348,33493,1278,-92,12054,-149,-144,-275,-0.01435,-0.00707,0.99879,-0.54351,0.30382,0.04504
3349,33503,1318,-184,12028,-138,-135,-276,-0.0119,-0.01272,0.99724,-0.45954,0.37252,0.0374
3350,33513,1314,-178,12104,-104,-153,-280,-0.01214,-0.01235,1.00176,-0.2,0.23511,0.00687
3351,33523,1292,-222,12038,-90,-164,-294,-0.01349,-0.01505,0.99784,-0.09313,0.15115,-0.1
3352,33533,1332,-234,12058,-87,-168,-299,-0.01104,-0.01578,0.99903,-0.07023,0.12061,-0.13817
3353,33543,1312,-206,12042,-77,-179,-302,-0.01227,-0.01407,0.99807,0.00611,0.03664,-0.16107
3354,33553,1296,-152,12112,-74,-195,-294,-0.01325,-0.01075,1.00223,0.02901,-0.0855,-0.1
3355,33563,1296,-126,12054,-71,-199,-282,-0.01325,-0.00916,0.99879,0.05191,-0.11603,-0.0084
3356,33573,1308,-164,12056,-76,-192,-278,-0.01251,-0.01149,0.99891,0.01374,-0.0626,0.02214
3357,33583,1292,-204,12096,-70,-191,-271,-0.01349,-0.01394,1.00128,0.05954,-0.05496,0.07557
3358,33593,1266,-188,12026,-71,-198,-266,-0.01509,-0.01296,0.99712,0.05191,-0.1084,0.11374
3359,33603,1304,-180,12102,-79,-174,-262,-0.01276,-0.01247,1.00164,-0.00916,0.07481,0.14427
3360,33613,1272,-178,12034,-75,-184,-251,-0.01472,-0.01235,0.9976,0.02137,-0.00153,0.22824
3361,33623,1298,-122,12118,-53,-193,-257,-0.01313,-0.00891,1.00259,0.18931,-0.07023,0.18244
3362,33633,1266,-120,12116,-50,-200,-265,-0.01509,-0.00879,1.00247,0.21221,-0.12366,0.12137
3363,33643,1300,-156,12144,-54,-207,-266,-0.013,-0.011,1.00414,0.18168,-0.1771,0.11374
3364,33653,1250,-164,12072,-56,-215,-258,-0.01607,-0.01149,0.99986,0.16641,-0.23817,0.17481
3365,33663,1284,-220,12126,-52,-224,-235,-0.01399,-0.01492,1.00307,0.19695,-0.30687,0.35038
3366,33673,1292,-196,12020,-62,-207,-214,-0.01349,-0.01345,0.99677,0.12061,-0.1771,0.51069
3367,33683,1284,-182,12022,-90,-193,-192,-0.01399,-0.01259,0.99689,-0.09313,-0.07023,0.67863
3368,33693,1256,-138,12098,-103,-176,-134,-0.0157,-0.00989,1.0014,-0.19237,0.05954,1.12137
3369,33703,1280,-168,12084,-115,-160,1,-0.01423,-0.01173,1.00057,-0.28397,0.18168,2.15191
3370,33713,1286,-162,12112,-123,-157,187,-0.01386,-0.01137,1.00223,-0.34504,0.20458,3.57176
3371,33723,1258,-160,12054,-108,-163,260,-0.01558,-0.01124,0.99879,-0.23053,0.15878,4.12901
3372,33733,1310,-210,12092,-102,-158,301,-0.01239,-0.01431,1.00105,-0.18473,0.19695,4.44199
3373,33743,1306,-232,12020,-92,-157,329,-0.01264,-0.01566,0.99677,-0.1084,0.20458,4.65573
3374,33753,1292,-194,12022,-71,-173,287,-0.01349,-0.01333,0.99689,0.05191,0.08244,4.33511
3375,33763,1316,-206,12056,-67,-178,229,-0.01202,-0.01407,0.99891,0.08244,0.04427,3.89237
3376,33773,1312,-148,12074,-52,-195,142,-0.01227,-0.01051,0.99998,0.19695,-0.0855,3.22824
3377,33783,1334,-138,12078,-74,-181,62,-0.01092,-0.00989,1.00021,0.02901,0.02137,2.61756
3378,33793,1296,-192,12026,-109,-155,68,-0.01325,-0.01321,0.99712,-0.23817,0.21985,2.66336
3379,33803,1236,-170,12128,-114,-146,70,-0.01693,-0.01186,1.00318,-0.27634,0.28855,2.67863
3380,33813,1298,-228,12110,-115,-140,53,-0.01313,-0.01541,1.00212,-0.28397,0.33435,2.54885
3381,33823,1312,-214,12144,-112,-142,25,-0.01227,-0.01456,1.00414,-0.26107,0.31908,2.33511
3382,33833,1232,-150,12124,-104,-160,-21,-0.01718,-0.01063,1.00295,-0.2,0.18168,1.98397
3383,33843,1324,-140,12114,-103,-155,-88,-0.01153,-0.01002,1.00235,-0.19237,0.21985,1.47252
3384,33853,1300,-140,12086,-114,-157,-162,-0.013,-0.01002,1.00069,-0.27634,0.20458,0.90763
3385,33863,1270,-194,12040,-118,-166,-214,-0.01484,-0.01333,0.99796,-0.30687,0.13588,0.51069
3386,33873,1266,-170,12072,-107,-183,-242,-0.01509,-0.01186,0.99986,-0.2229,0.00611,0.29695
3387,33883,1326,-178,12074,-101,-176,-261,-0.01141,-0.01235,0.99998,-0.1771,0.05954,0.15191
3388,33893,1342,-220,12114,-86,-187,-292,-0.01043,-0.01492,1.00235,-0.0626,-0.02443,-0.08473
3389,33903,1286,-158,12002,-73,-188,-304,-0.01386,-0.01112,0.9957,0.03664,-0.03206,-0.17634
3390,33913,1312,-178,12098,-76,-192,-318,-0.01227,-0.01235,1.0014,0.01374,-0.0626,-0.28321
3391,33923,1298,-178,12040,-77,-193,-330,-0.01313,-0.01235,0.99796,0.00611,-0.07023,-0.37481
3392,33933,1284,-162,12116,-60,-202,-343,-0.01399,-0.01137,1.00247,0.13588,-0.13893,-0.47405
3393,33943,1318,-198,12040,-80,-208,-386,-0.0119,-0.01357,0.99796,-0.01679,-0.18473,-0.80229
3394,33953,1334,-212,12086,-74,-201,-498,-0.01092,-0.01443,1.00069,0.02901,-0.1313,-1.65725
3395,33963,1346,-224,12076,-79,-200,-722,-0.01018,-0.01517,1.0001,-0.00916,-0.12366,-3.36718
3396,33973,1290,-188,12108,-85,-205,-885,-0.01362,-0.01296,1.002,-0.05496,-0.16183,-4.61145
3397,33983,1340,-202,12064,-77,-215,-1001,-0.01055,-0.01382,0.99938,0.00611,-0.23817,-5.49695
3398,33993,1234,-132,12032,-74,-209,-887,-0.01705,-0.00953,0.99748,0.02901,-0.19237,-4.62672
3399,34003,1310,-186,12126,-129,-181,-499,-0.01239,-0.01284,1.00307,-0.39084,0.02137,-1.66489
3400,34013,1336,-224,12074,-120,-191,-525,-0.01079,-0.01517,0.99998,-0.32214,-0.05496,-1.86336
3401,34023,1286,-176,11994,-102,-189,-515,-0.01386,-0.01223,0.99522,-0.18473,-0.03969,-1.78702
3402,34033,1350,-134,12040,-96,-194,-474,-0.00994,-0.00965,0.99796,-0.13893,-0.07786,-1.47405
3403,34043,1290,-136,12054,-97,-190,-453,-0.01362,-0.00977,0.99879,-0.14656,-0.04733,-1.31374
3404,34053,1272,-146,12038,-104,-177,-452,-0.01472,-0.01038,0.99784,-0.2,0.05191,-1.30611
3405,34063,1274,-180,11970,-105,-176,-451,-0.0146,-0.01247,0.9938,-0.20763,0.05954,-1.29847
3406,34073,1272,-174,12036,-97,-179,-421,-0.01472,-0.0121,0.99772,-0.14656,0.03664,-1.06947
3407,34083,1278,-188,12032,-93,-182,-377,-0.01435,-0.01296,0.99748,-0.11603,0.01374,-0.73359
3408,34093,1282,-184,12090,-93,-182,-350,-0.01411,-0.01272,1.00093,-0.11603,0.01374,-0.52748
3409,34103,1314,-176,12082,-97,-179,-321,-0.01214,-0.01223,1.00045,-0.14656,0.03664,-0.30611
3410,34113,1280,-196,12068,-90,-182,-303,-0.01423,-0.01345,0.99962,-0.09313,0.01374,-0.1687
3411,34123,1244,-154,12058,-90,-182,-290,-0.01644,-0.01088,0.99903,-0.09313,0.01374,-0.06947
3412,34133,1276,-146,12068,-96,-170,-286,-0.01448,-0.01038,0.99962,-0.13893,0.10534,-0.03893
3413,34143,1336,-168,12042,-96,-177,-284,-0.01079,-0.01173,0.99807,-0.13893,0.05191,-0.02366
3414,34153,1264,-190,12022,-95,-175,-290,-0.01521,-0.01308,0.99689,-0.1313,0.06718,-0.06947
3415,34163,1268,-196,12128,-86,-191,-293,-0.01497,-0.01345,1.00318,-0.0626,-0.05496,-0.09237
3416,34173,1274,-214,12064,-82,-188,-292,-0.0146,-0.01456,0.99938,-0.03206,-0.03206,-0.08473
3417,34183,1294,-176,12012,-80,-186,-296,-0.01337,-0.01223,0.99629,-0.01679,-0.01679,-0.11527
3418,34193,1290,-218,12076,-79,-188,-289,-0.01362,-0.0148,1.0001,-0.00916,-0.03206,-0.06183
3419,34203,1280,-166,12058,-90,-180,-287,-0.01423,-0.01161,0.99903,-0.09313,0.02901,-0.04656
3420,34213,1256,-224,12088,-87,-177,-287,-0.0157,-0.01517,1.00081,-0.07023,0.05191,-0.04656
3421,34223,1268,-204,12092,-90,-190,-286,-0.01497,-0.01394,1.00105,-0.09313,-0.04733,-0.03893
3422,34233,1294,-204,12090,-95,-174,-290,-0.01337,-0.01394,1.00093,-0.1313,0.07481,-0.06947
3423,34243,1264,-184,12066,-99,-177,-294,-0.01521,-0.01272,0.9995,-0.16183,0.05191,-0.1
3424,34253,1304,-156,12032,-91,-185,-290,-0.01276,-0.011,0.99748,-0.10076,-0.00916,-0.06947
3425,34263,1294,-172,12106,-76,-190,-293,-0.01337,-0.01198,1.00188,0.01374,-0.04733,-0.09237
3426,34273,1312,-184,12050,-72,-191,-295,-0.01227,-0.01272,0.99855,0.04427,-0.05496,-0.10763
3427,34283,1300,-186,12038,-77,-188,-298,-0.013,-0.01284,0.99784,0.00611,-0.03206,-0.13053
3428,34293,1272,-210,12100,-81,-189,-299,-0.01472,-0.01431,1.00152,-0.02443,-0.03969,-0.13817
3429,34303,1288,-180,11988,-85,-190,-298,-0.01374,-0.01247,0.99487,-0.05496,-0.04733,-0.13053
3430,34313,1244,-196,12098,-85,-185,-293,-0.01644,-0.01345,1.0014,-0.05496,-0.00916,-0.09237
3431,34323,1260,-138,12130,-83,-183,-294,-0.01546,-0.00989,1.0033,-0.03969,0.00611,-0.1
3432,34333,1320,-180,12074,-80,-194,-293,-0.01178,-0.01247,0.99998,-0.01679,-0.07786,-0.09237
3433,34343,1310,-160,12112,-76,-188,-290,-0.01239,-0.01124,1.00223,0.01374,-0.03206,-0.06947
3434,34353,1322,-184,12096,-80,-177,-288,-0.01165,-0.01272,1.00128,-0.01679,0.05191,-0.0542
3435,34363,1344,-222,11990,-85,-174,-289,-0.0103,-0.01505,0.99498,-0.05496,0.07481,-0.06183
3436,34373,1286,-172,12092,-86,-187,-297,-0.01386,-0.01198,1.00105,-0.0626,-0.02443,-0.1229
3437,34383,1276,-192,12046,-80,-187,-315,-0.01448,-0.01321,0.99831,-0.01679,-0.02443,-0.26031
3438,34393,1262,-178,12070,-84,-188,-324,-0.01534,-0.01235,0.99974,-0.04733,-0.03206,-0.32901
3439,34403,1290,-172,12094,-82,-188,-331,-0.01362,-0.01198,1.00116,-0.03206,-0.03206,-0.38244
3440,34413,1292,-194,12068,-86,-170,-341,-0.01349,-0.01333,0.99962,-0.0626,0.10534,-0.45878
3441,34423,1312,-176,12122,-92,-172,-344,-0.01227,-0.01223,1.00283,-0.1084,0.09008,-0.48168
3442,34433,1292,-212,12014,-79,-178,-329,-0.01349,-0.01443,0.99641,-0.00916,0.04427,-0.36718
3443,34443,1342,-194,12062,-78,-184,-325,-0.01043,-0.01333,0.99926,-0.00153,-0.00153,-0.33664
3444,34453,1272,-184,12096,-76,-181,-318,-0.01472,-0.01272,1.00128,0.01374,0.02137,-0.28321
3445,34463,1334,-208,12046,-75,-196,-313,-0.01092,-0.01419,0.99831,0.02137,-0.09313,-0.24504
3446,34473,1264,-174,12074,-75,-186,-306,-0.01521,-0.0121,0.99998,0.02137,-0.01679,-0.1916
3447,34483,1276,-164,12066,-91,-175,-311,-0.01448,-0.01149,0.9995,-0.10076,0.06718,-0.22977
3448,34493,1298,-194,12044,-94,-179,-316,-0.01313,-0.01333,0.99819,-0.12366,0.03664,-0.26794
3449,34503,1316,-218,12030,-97,-174,-323,-0.01202,-0.0148,0.99736,-0.14656,0.07481,-0.32137
3450,34513,1276,-160,12072,-95,-160,-331,-0.01448,-0.01124,0.99986,-0.1313,0.18168,-0.38244
3451,34523,1306,-214,12094,-82,-171,-361,-0.01264,-0.01456,1.00116,-0.03206,0.09771,-0.61145
3452,34533,1270,-170,12026,-65,-197,-408,-0.01484,-0.01186,0.99712,0.09771,-0.10076,-0.97023
3453,34543,1302,-148,11982,-38,-214,-434,-0.01288,-0.01051,0.99451,0.30382,-0.23053,-1.1687
3454,34553,1246,-170,12044,11,-261,-437,-0.01632,-0.01186,0.99819,0.67786,-0.58931,-1.1916
3455,34563,1280,-154,12014,-52,-231,-407,-0.01423,-0.01088,0.99641,0.19695,-0.36031,-0.9626
3456,34573,1292,-220,12170,-95,-203,-408,-0.01349,-0.01492,1.00568,-0.1313,-0.14656,-0.97023
3457,34583,1310,-208,12070,-89,-201,-417,-0.01239,-0.01419,0.99974,-0.0855,-0.1313,-1.03893
3458,34593,1336,-194,12102,-98,-197,-404,-0.01079,-0.01333,1.00164,-0.1542,-0.10076,-0.93969
3459,34603,1286,-220,12112,-87,-194,-392,-0.01386,-0.01492,1.00223,-0.07023,-0.07786,-0.84809
3460,34613,1252,-190,12052,-90,-189,-372,-0.01595,-0.01308,0.99867,-0.09313,-0.03969,-0.69542
3461,34623,1300,-158,12002,-96,-182,-348,-0.013,-0.01112,0.9957,-0.13893,0.01374,-0.51221
3462,34633,1300,-200,12076,-90,-177,-324,-0.013,-0.0137,1.0001,-0.09313,0.05191,-0.32901
3463,34643,1296,-194,12114,-99,-169,-310,-0.01325,-0.01333,1.00235,-0.16183,0.11298,-0.22214
3464,34653,1268,-170,12110,-94,-174,-295,-0.01497,-0.01186,1.00212,-0.12366,0.07481,-0.10763
3465,34663,1258,-160,12070,-92,-179,-289,-0.01558,-0.01124,0.99974,-0.1084,0.03664,-0.06183
3466,34673,1290,-190,12086,-89,-175,-285,-0.01362,-0.01308,1.00069,-0.0855,0.06718,-0.0313
3467,34683,1286,-176,12064,-85,-175,-277,-0.01386,-0.01223,0.99938,-0.05496,0.06718,0.02977
3468,34693,1266,-200,12060,-86,-167,-282,-0.01509,-0.0137,0.99914,-0.0626,0.12824,-0.0084
3469,34703,1260,-190,12118,-86,-174,-278,-0.01546,-0.01308,1.00259,-0.0626,0.07481,0.02214
3470,34713,1310,-218,12050,-78,-175,-278,-0.01239,-0.0148,0.99855,-0.00153,0.06718,0.02214
3471,34723,1280,-190,12104,-74,-182,-275,-0.01423,-0.01308,1.00176,0.02901,0.01374,0.04504
3472,34733,1286,-232,12088,-68,-190,-269,-0.01386,-0.01566,1.00081,0.07481,-0.04733,0.09084
3473,34743,1268,-198,12014,-78,-194,-270,-0.01497,-0.01357,0.99641,-0.00153,-0.07786,0.08321
3474,34753,1268,-206,12062,-89,-170,-280,-0.01497,-0.01407,0.99926,-0.0855,0.10534,0.00687
3475,34763,1268,-212,12114,-91,-178,-287,-0.01497,-0.01443,1.00235,-0.10076,0.04427,-0.04656
3476,34773,1270,-148,12082,-74,-179,-290,-0.01484,-0.01051,1.00045,0.02901,0.03664,-0.06947
3477,34783,1342,-198,12004,-67,-188,-287,-0.01043,-0.01357,0.99582,0.08244,-0.03206,-0.04656
