sample_index,timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_calibrated_g,ay_calibrated_g,az_calibrated_g,gx_dps,gy_dps,gz_dps
367237,3672383,1380,-270,11916,-96,-164,-500,-0.00809,-0.01799,0.99059,-0.13893,0.15115,-1.67252
367238,3672393,1400,-214,12070,-91,-180,-393,-0.00687,-0.01456,0.99974,-0.10076,0.02901,-0.85573
367239,3672403,1396,-194,12038,-101,-181,-371,-0.00711,-0.01333,0.99784,-0.1771,0.02137,-0.68779
367240,3672413,1392,-136,12044,-100,-179,-357,-0.00736,-0.00977,0.99819,-0.16947,0.03664,-0.58092
367241,3672423,1390,-186,12054,-99,-177,-355,-0.00748,-0.01284,0.99879,-0.16183,0.05191,-0.56565
367242,3672433,1380,-206,12028,-93,-161,-354,-0.00809,-0.01407,0.99724,-0.11603,0.17405,-0.55802
367243,3672443,1366,-250,12130,-102,-159,-349,-0.00895,-0.01676,1.0033,-0.18473,0.18931,-0.51985
367244,3672453,1330,-260,12098,-107,-168,-345,-0.01116,-0.01738,1.0014,-0.2229,0.12061,-0.48931
367245,3672463,1336,-254,12062,-110,-174,-346,-0.01079,-0.01701,0.99926,-0.2458,0.07481,-0.49695
367246,3672473,1396,-182,12042,-117,-198,-343,-0.00711,-0.01259,0.99807,-0.29924,-0.1084,-0.47405
367247,3672483,1416,-158,12024,-114,-193,-335,-0.00588,-0.01112,0.99701,-0.27634,-0.07023,-0.41298
367248,3672493,1418,-212,12046,-113,-206,-334,-0.00576,-0.01443,0.99831,-0.2687,-0.16947,-0.40534
367249,3672503,1398,-242,12070,-111,-204,-337,-0.00699,-0.01627,0.99974,-0.25344,-0.1542,-0.42824
367250,3672513,1408,-332,12056,-103,-190,-336,-0.00638,-0.02179,0.99891,-0.19237,-0.04733,-0.42061
367251,3672523,1376,-300,12006,-97,-180,-337,-0.00834,-0.01983,0.99594,-0.14656,0.02901,-0.42824
367252,3672533,1386,-274,12074,-97,-179,-336,-0.00773,-0.01824,0.99998,-0.14656,0.03664,-0.42061
367253,3672543,1356,-232,12118,-92,-186,-337,-0.00957,-0.01566,1.00259,-0.1084,-0.01679,-0.42824
367254,3672553,1360,-206,12090,-100,-175,-338,-0.00932,-0.01407,1.00093,-0.16947,0.06718,-0.43588
367255,3672563,1384,-212,12092,-109,-182,-377,-0.00785,-0.01443,1.00105,-0.23817,0.01374,-0.73359
367256,3672573,1758,-338,12062,-113,-184,-618,0.0151,-0.02216,0.99926,-0.2687,-0.00153,-2.57328
367257,3672583,1526,-284,12028,-104,-186,-1650,0.00087,-0.01885,0.99724,-0.2,-0.01679,-10.45115
367258,3672593,1228,-234,12062,-103,-223,-2156,-0.01742,-0.01578,0.99926,-0.19237,-0.29924,-14.31374
367259,3672603,1328,-228,12060,-111,-189,-1854,-0.01129,-0.01541,0.99914,-0.25344,-0.03969,-12.0084
367260,3672613,1266,-208,12016,-107,-199,-1622,-0.01509,-0.01419,0.99653,-0.2229,-0.11603,-10.2374
367261,3672623,1240,-186,12072,-116,-183,-1305,-0.01669,-0.01284,0.99986,-0.2916,0.00611,-7.81756
367262,3672633,1280,-230,12026,-106,-165,-916,-0.01423,-0.01554,0.99712,-0.21527,0.14351,-4.84809
367263,3672643,1372,-252,12032,-100,-165,-661,-0.00859,-0.01689,0.99748,-0.16947,0.14351,-2.90153
367264,3672653,1358,-276,12034,-102,-174,-507,-0.00944,-0.01836,0.9976,-0.18473,0.07481,-1.72595
367265,3672663,1336,-266,12050,-103,-188,-441,-0.01079,-0.01775,0.99855,-0.19237,-0.03206,-1.22214
367266,3672673,1388,-242,12032,-101,-191,-421,-0.0076,-0.01627,0.99748,-0.1771,-0.05496,-1.06947
367267,3672683,1424,-156,12088,-105,-187,-416,-0.00539,-0.011,1.00081,-0.20763,-0.02443,-1.0313
367268,3672693,1326,-210,12008,-109,-187,-420,-0.01141,-0.01431,0.99605,-0.23817,-0.02443,-1.06183
367269,3672703,1358,-234,12082,-112,-192,-470,-0.00944,-0.01578,1.00045,-0.26107,-0.0626,-1.44351
367270,3672713,1368,-232,12082,-114,-192,-604,-0.00883,-0.01566,1.00045,-0.27634,-0.0626,-2.46641
367271,3672723,1380,-254,12052,-106,-191,-851,-0.00809,-0.01701,0.99867,-0.21527,-0.05496,-4.35191
367272,3672733,1278,-254,12062,-103,-178,-1165,-0.01435,-0.01701,0.99926,-0.19237,0.04427,-6.74885
367273,3672743,1292,-188,12076,-104,-178,-1143,-0.01349,-0.01296,1.0001,-0.2,0.04427,-6.58092
367274,3672753,1408,-236,12052,-108,-178,-894,-0.00638,-0.01591,0.99867,-0.23053,0.04427,-4.68015
367275,3672763,1408,-236,12100,-110,-185,-757,-0.00638,-0.01591,1.00152,-0.2458,-0.00916,-3.63435
367276,3672773,1404,-230,12038,-106,-193,-696,-0.00662,-0.01554,0.99784,-0.21527,-0.07023,-3.1687
367277,3672783,1422,-290,12016,-113,-197,-762,-0.00552,-0.01922,0.99653,-0.2687,-0.10076,-3.67252
367278,3672793,1544,-286,12098,-106,-182,-959,0.00197,-0.01897,1.0014,-0.21527,0.01374,-5.17634
367279,3672803,1524,-272,12066,-99,-187,-1466,0.00074,-0.01811,0.9995,-0.16183,-0.02443,-9.04657
367280,3672813,1426,-236,12074,-109,-167,-1964,-0.00527,-0.01591,0.99998,-0.23817,0.12824,-12.84809
367281,3672823,1338,-226,12084,-117,-168,-2060,-0.01067,-0.01529,1.00057,-0.29924,0.12061,-13.58092
367282,3672833,1156,-280,12064,-115,-166,-1922,-0.02184,-0.0186,0.99938,-0.28397,0.13588,-12.52748
367283,3672843,1026,-166,12080,-126,-184,-1458,-0.02982,-0.01161,1.00033,-0.36794,-0.00153,-8.9855
367284,3672853,1208,-172,12064,-116,-183,-796,-0.01865,-0.01198,0.99938,-0.2916,0.00611,-3.93206
367285,3672863,1296,-186,12044,-125,-186,-461,-0.01325,-0.01284,0.99819,-0.36031,-0.01679,-1.37481
367286,3672873,1318,-204,12018,-121,-190,-356,-0.0119,-0.01394,0.99665,-0.32977,-0.04733,-0.57328
367287,3672883,1308,-194,12056,-115,-195,-342,-0.01251,-0.01333,0.99891,-0.28397,-0.0855,-0.46641
367288,3672893,1346,-210,12032,-124,-198,-343,-0.01018,-0.01431,0.99748,-0.35267,-0.1084,-0.47405
367289,3672903,1368,-256,12052,-122,-205,-338,-0.00883,-0.01713,0.99867,-0.3374,-0.16183,-0.43588
367290,3672913,1396,-268,12036,-113,-204,-337,-0.00711,-0.01787,0.99772,-0.2687,-0.1542,-0.42824
367291,3672923,1428,-284,12084,-111,-205,-333,-0.00515,-0.01885,1.00057,-0.25344,-0.16183,-0.39771
367292,3672933,1332,-262,12048,-104,-188,-333,-0.01104,-0.0175,0.99843,-0.2,-0.03206,-0.39771
367293,3672943,1422,-198,12052,-106,-183,-334,-0.00552,-0.01357,0.99867,-0.21527,0.00611,-0.40534
367294,3672953,1360,-300,12000,-103,-182,-332,-0.00932,-0.01983,0.99558,-0.19237,0.01374,-0.39008
367295,3672963,1350,-262,12046,-108,-178,-332,-0.00994,-0.0175,0.99831,-0.23053,0.04427,-0.39008
367296,3672973,1296,-250,12060,-101,-188,-322,-0.01325,-0.01676,0.99914,-0.1771,-0.03206,-0.31374
367297,3672983,1338,-248,12040,-107,-182,-312,-0.01067,-0.01664,0.99796,-0.2229,0.01374,-0.2374
367298,3672993,1346,-242,12120,-111,-180,-279,-0.01018,-0.01627,1.00271,-0.25344,0.02901,0.0145
367299,3673003,1376,-240,12036,-106,-182,-233,-0.00834,-0.01615,0.99772,-0.21527,0.01374,0.36565
367300,3673013,1386,-214,12098,-109,-178,-201,-0.00773,-0.01456,1.0014,-0.23817,0.04427,0.60992
367301,3673023,1352,-210,12080,-121,-174,-141,-0.00981,-0.01431,1.00033,-0.32977,0.07481,1.06794
367302,3673033,1382,-254,12060,-121,-179,-36,-0.00797,-0.01701,0.99914,-0.32977,0.03664,1.86947
367303,3673043,1366,-302,12062,-121,-179,112,-0.00895,-0.01995,0.99926,-0.32977,0.03664,2.99924
367304,3673053,1416,-304,12074,-114,-165,321,-0.00588,-0.02008,0.99998,-0.27634,0.14351,4.59466
367305,3673063,1298,-250,12026,-106,-157,520,-0.01313,-0.01676,0.99712,-0.21527,0.20458,6.11374
367306,3673073,1314,-220,12098,-117,-168,434,-0.01214,-0.01492,1.0014,-0.29924,0.12061,5.45725
367307,3673083,1276,-222,12066,-117,-167,162,-0.01448,-0.01505,0.9995,-0.29924,0.12824,3.38092
367308,3673093,1308,-196,12068,-118,-172,-69,-0.01251,-0.01345,0.99962,-0.30687,0.09008,1.61756
367309,3673103,1340,-222,12046,-122,-176,-161,-0.01055,-0.01505,0.99831,-0.3374,0.05954,0.91527
367310,3673113,1312,-232,12046,-115,-173,-203,-0.01227,-0.01566,0.99831,-0.28397,0.08244,0.59466
367311,3673123,1320,-270,12068,-115,-168,-228,-0.01178,-0.01799,0.99962,-0.28397,0.12061,0.40382
367312,3673133,1286,-260,11992,-117,-169,-257,-0.01386,-0.01738,0.9951,-0.29924,0.11298,0.18244
367313,3673143,1288,-222,12040,-120,-180,-271,-0.01374,-0.01505,0.99796,-0.32214,0.02901,0.07557
367314,3673153,1338,-188,12068,-133,-178,-269,-0.01067,-0.01296,0.99962,-0.42137,0.04427,0.09084
367315,3673163,1322,-238,12090,-138,-176,-280,-0.01165,-0.01603,1.00093,-0.45954,0.05954,0.00687
367316,3673173,1328,-262,12056,-135,-185,-295,-0.01129,-0.0175,0.99891,-0.43664,-0.00916,-0.10763
367317,3673183,1396,-238,12022,-129,-190,-306,-0.00711,-0.01603,0.99689,-0.39084,-0.04733,-0.1916
367318,3673193,1350,-256,12064,-130,-200,-311,-0.00994,-0.01713,0.99938,-0.39847,-0.12366,-0.22977
367319,3673203,1350,-230,12012,-132,-215,-303,-0.00994,-0.01554,0.99629,-0.41374,-0.23817,-0.1687
367320,3673213,1334,-194,12084,-126,-194,-301,-0.01092,-0.01333,1.00057,-0.36794,-0.07786,-0.15344
367321,3673223,1352,-258,11968,-119,-177,-303,-0.00981,-0.01726,0.99368,-0.3145,0.05191,-0.1687
367322,3673233,1356,-256,12094,-121,-188,-293,-0.00957,-0.01713,1.00116,-0.32977,-0.03206,-0.09237
367323,3673243,1340,-230,12106,-116,-189,-284,-0.01055,-0.01554,1.00188,-0.2916,-0.03969,-0.02366
367324,3673253,1346,-182,12022,-119,-178,-265,-0.01018,-0.01259,0.99689,-0.3145,0.04427,0.12137
367325,3673263,1340,-182,12072,-115,-175,-245,-0.01055,-0.01259,0.99986,-0.28397,0.06718,0.27405
367326,3673273,1322,-200,12062,-120,-179,-234,-0.01165,-0.0137,0.99926,-0.32214,0.03664,0.35802
367327,3673283,1292,-244,12044,-125,-185,-228,-0.01349,-0.0164,0.99819,-0.36031,-0.00916,0.40382
367328,3673293,1294,-198,12048,-125,-182,-255,-0.01337,-0.01357,0.99843,-0.36031,0.01374,0.19771
367329,3673303,1258,-274,11932,-124,-198,-293,-0.01558,-0.01824,0.99154,-0.35267,-0.1084,-0.09237
367330,3673313,1320,-222,12004,-122,-196,-322,-0.01178,-0.01505,0.99582,-0.3374,-0.09313,-0.31374
367331,3673323,1340,-222,12034,-128,-187,-328,-0.01055,-0.01505,0.9976,-0.38321,-0.02443,-0.35954
367332,3673333,1342,-234,12046,-128,-186,-321,-0.01043,-0.01578,0.99831,-0.38321,-0.01679,-0.30611
367333,3673343,1354,-274,12034,-119,-196,-305,-0.00969,-0.01824,0.9976,-0.3145,-0.09313,-0.18397
367334,3673353,1346,-332,12112,-117,-192,-250,-0.01018,-0.02179,1.00223,-0.29924,-0.0626,0.23588
367335,3673363,1342,-332,12026,-130,-174,-181,-0.01043,-0.02179,0.99712,-0.39847,0.07481,0.7626
367336,3673373,1346,-398,12056,-111,-174,-74,-0.01018,-0.02584,0.99891,-0.25344,0.07481,1.57939
367337,3673383,1310,-430,12072,-119,-155,150,-0.01239,-0.02781,0.99986,-0.3145,0.21985,3.28931
367338,3673393,1362,-252,12080,-131,-146,438,-0.0092,-0.01689,1.00033,-0.40611,0.28855,5.48779
367339,3673403,1364,32,12108,-163,-123,458,-0.00908,0.00053,1.002,-0.65038,0.46412,5.64046
367340,3673413,1252,-176,12034,-140,-164,133,-0.01595,-0.01223,0.9976,-0.47481,0.15115,3.15954
367341,3673423,1276,-174,12114,-136,-163,-28,-0.01448,-0.0121,1.00235,-0.44427,0.15878,1.93053
367342,3673433,1314,-202,12074,-129,-159,-155,-0.01214,-0.01382,0.99998,-0.39084,0.18931,0.96107
367343,3673443,1298,-168,12026,-134,-157,-274,-0.01313,-0.01173,0.99712,-0.42901,0.20458,0.05267
367344,3673453,1324,-190,12022,-122,-179,-317,-0.01153,-0.01308,0.99689,-0.3374,0.03664,-0.27557
367345,3673463,1282,-270,12076,-115,-183,-303,-0.01411,-0.01799,1.0001,-0.28397,0.00611,-0.1687
367346,3673473,1292,-298,12148,-126,-170,-295,-0.01349,-0.01971,1.00437,-0.36794,0.10534,-0.10763
367347,3673483,1360,-276,12040,-129,-178,-290,-0.00932,-0.01836,0.99796,-0.39084,0.04427,-0.06947
367348,3673493,1310,-290,11990,-125,-176,-275,-0.01239,-0.01922,0.99498,-0.36031,0.05954,0.04504
367349,3673503,1352,-210,12136,-121,-182,-243,-0.00981,-0.01431,1.00366,-0.32977,0.01374,0.28931
367350,3673513,1348,-202,12076,-125,-190,-248,-0.01006,-0.01382,1.0001,-0.36031,-0.04733,0.25115
367351,3673523,1376,-234,12038,-129,-190,-257,-0.00834,-0.01578,0.99784,-0.39084,-0.04733,0.18244
367352,3673533,1306,-276,12044,-135,-203,-263,-0.01264,-0.01836,0.99819,-0.43664,-0.14656,0.13664
367353,3673543,1280,-284,11960,-119,-192,-292,-0.01423,-0.01885,0.9932,-0.3145,-0.0626,-0.08473
367354,3673553,1294,-292,12060,-118,-194,-327,-0.01337,-0.01934,0.99914,-0.30687,-0.07786,-0.35191
367355,3673563,1328,-248,12074,-115,-182,-335,-0.01129,-0.01664,0.99998,-0.28397,0.01374,-0.41298
367356,3673573,1188,-662,12024,-100,-151,-360,-0.01988,-0.04204,0.99701,-0.16947,0.25038,-0.60382
367357,3673583,-200,-3686,12020,-114,-88,-432,-0.10505,-0.22753,0.99677,-0.27634,0.7313,-1.15344
367358,3673593,1404,-86,12070,-150,76,490,-0.00662,-0.0067,0.99974,-0.55115,1.98321,5.88473
367359,3673603,1916,572,11966,-200,186,1196,0.0248,0.03366,0.99356,-0.93282,2.8229,11.27405
367360,3673613,1332,-550,12000,-176,-52,1498,-0.01104,-0.03517,0.99558,-0.74962,1.00611,13.57939
367361,3673623,1500,510,12100,-290,-165,1041,-0.00073,0.02985,1.00152,-1.61985,0.14351,10.09084
367362,3673633,1394,-22,12030,-205,-172,845,-0.00724,-0.00278,0.99736,-0.97099,0.09008,8.59466
367363,3673643,1570,214,12106,-139,-180,819,0.00357,0.0117,1.00188,-0.46718,0.02901,8.39618
367364,3673653,1428,32,12188,-106,-213,474,-0.00515,0.00053,1.00675,-0.21527,-0.2229,5.7626
367365,3673663,1376,-88,12120,-90,-217,184,-0.00834,-0.00683,1.00271,-0.09313,-0.25344,3.54885
367366,3673673,1318,-194,12006,-94,-207,-41,-0.0119,-0.01333,0.99594,-0.12366,-0.1771,1.8313
367367,3673683,1306,-276,12032,-96,-210,-164,-0.01264,-0.01836,0.99748,-0.13893,-0.2,0.89237
367368,3673693,1230,-314,12106,-100,-205,-178,-0.0173,-0.02069,1.00188,-0.16947,-0.16183,0.7855
367369,3673703,1250,-264,12096,-94,-196,-148,-0.01607,-0.01762,1.00128,-0.12366,-0.09313,1.0145
367370,3673713,1306,-180,12122,-93,-194,-109,-0.01264,-0.01247,1.00283,-0.11603,-0.07786,1.31221
367371,3673723,1308,-190,12024,-96,-185,-108,-0.01251,-0.01308,0.99701,-0.13893,-0.00916,1.31985
367372,3673733,1308,-256,12080,-98,-175,-150,-0.01251,-0.01713,1.00033,-0.1542,0.06718,0.99924
367373,3673743,1250,-288,12076,-97,-185,-187,-0.01607,-0.0191,1.0001,-0.14656,-0.00916,0.71679
367374,3673753,1362,-338,12112,-102,-185,-208,-0.0092,-0.02216,1.00223,-0.18473,-0.00916,0.55649
367375,3673763,1312,-282,12038,-102,-178,-234,-0.01227,-0.01873,0.99784,-0.18473,0.04427,0.35802
367376,3673773,1324,-266,12022,-107,-182,-236,-0.01153,-0.01775,0.99689,-0.2229,0.01374,0.34275
367377,3673783,1288,-216,12024,-105,-177,-203,-0.01374,-0.01468,0.99701,-0.20763,0.05191,0.59466
367378,3673793,1276,-208,12044,-107,-182,-141,-0.01448,-0.01419,0.99819,-0.2229,0.01374,1.06794
367379,3673803,1290,-206,12076,-109,-177,-98,-0.01362,-0.01407,1.0001,-0.23817,0.05191,1.39618
367380,3673813,1178,-290,12016,-109,-174,-72,-0.02049,-0.01922,0.99653,-0.23817,0.07481,1.59466
367381,3673823,1314,-276,12004,-102,-164,229,-0.01214,-0.01836,0.99582,-0.18473,0.15115,3.89237
367382,3673833,1352,-226,12086,-109,-166,191,-0.00981,-0.01529,1.00069,-0.23817,0.13588,3.60229
367383,3673843,1314,-252,12096,-114,-182,-39,-0.01214,-0.01689,1.00128,-0.27634,0.01374,1.84656
367384,3673853,1312,-202,12026,-111,-191,-139,-0.01227,-0.01382,0.99712,-0.25344,-0.05496,1.08321
367385,3673863,1300,-278,12040,-114,-188,-184,-0.013,-0.01848,0.99796,-0.27634,-0.03206,0.73969
367386,3673873,1286,-270,12022,-105,-205,-215,-0.01386,-0.01799,0.99689,-0.20763,-0.16183,0.50305
367387,3673883,1302,-276,12062,-105,-200,-231,-0.01288,-0.01836,0.99926,-0.20763,-0.12366,0.38092
367388,3673893,1296,-274,12128,-109,-192,-252,-0.01325,-0.01824,1.00318,-0.23817,-0.0626,0.22061
367389,3673903,1356,-282,12026,-101,-167,-266,-0.00957,-0.01873,0.99712,-0.1771,0.12824,0.11374
367390,3673913,1302,-232,12056,-98,-152,-274,-0.01288,-0.01566,0.99891,-0.1542,0.24275,0.05267
367391,3673923,1308,-236,12078,-104,-161,-272,-0.01251,-0.01591,1.00021,-0.2,0.17405,0.06794
367392,3673933,1318,-230,12044,-113,-179,-275,-0.0119,-0.01554,0.99819,-0.2687,0.03664,0.04504
367393,3673943,1322,-232,12042,-113,-189,-275,-0.01165,-0.01566,0.99807,-0.2687,-0.03969,0.04504
367394,3673953,1324,-268,12068,-103,-182,-279,-0.01153,-0.01787,0.99962,-0.19237,0.01374,0.0145
367395,3673963,1306,-208,12000,-106,-183,-286,-0.01264,-0.01419,0.99558,-0.21527,0.00611,-0.03893
367396,3673973,1330,-204,12114,-111,-199,-281,-0.01116,-0.01394,1.00235,-0.25344,-0.11603,-0.00076
367397,3673983,1312,-226,12078,-107,-181,-278,-0.01227,-0.01529,1.00021,-0.2229,0.02137,0.02214
367398,3673993,1280,-200,12084,-111,-181,-281,-0.01423,-0.0137,1.00057,-0.25344,0.02137,-0.00076
367399,3674003,1264,-242,12100,-108,-168,-280,-0.01521,-0.01627,1.00152,-0.23053,0.12061,0.00687
367400,3674013,1320,-268,12028,-106,-173,-291,-0.01178,-0.01787,0.99724,-0.21527,0.08244,-0.0771
367401,3674023,1302,-298,12128,-109,-178,-296,-0.01288,-0.01971,1.00318,-0.23817,0.04427,-0.11527
367402,3674033,1330,-238,11924,-110,-183,-292,-0.01116,-0.01603,0.99106,-0.2458,0.00611,-0.08473
367403,3674043,1356,-270,12046,-112,-185,-296,-0.00957,-0.01799,0.99831,-0.26107,-0.00916,-0.11527
367404,3674053,1300,-258,12050,-109,-182,-295,-0.013,-0.01726,0.99855,-0.23817,0.01374,-0.10763
367405,3674063,1298,-270,12060,-114,-192,-291,-0.01313,-0.01799,0.99914,-0.27634,-0.0626,-0.0771
367406,3674073,1288,-288,12086,-106,-174,-293,-0.01374,-0.0191,1.00069,-0.21527,0.07481,-0.09237
367407,3674083,1284,-252,12084,-109,-165,-297,-0.01399,-0.01689,1.00057,-0.23817,0.14351,-0.1229
367408,3674093,1314,-266,12094,-109,-153,-295,-0.01214,-0.01775,1.00116,-0.23817,0.23511,-0.10763
367409,3674103,1306,-226,12092,-111,-127,-305,-0.01264,-0.01529,1.00105,-0.25344,0.43359,-0.18397
367410,3674113,1300,-248,12042,-115,-95,-310,-0.013,-0.01664,0.99807,-0.28397,0.67786,-0.22214
367411,3674123,1310,-244,12050,-126,-119,-316,-0.01239,-0.0164,0.99855,-0.36794,0.49466,-0.26794
367412,3674133,1302,-298,12040,-115,-129,-318,-0.01288,-0.01971,0.99796,-0.28397,0.41832,-0.28321
367413,3674143,1332,-304,12066,-102,-112,-317,-0.01104,-0.02008,0.9995,-0.18473,0.54809,-0.27557
367414,3674153,1262,-252,12054,-111,-93,-314,-0.01534,-0.01689,0.99879,-0.25344,0.69313,-0.25267
367415,3674163,1334,-228,12062,-121,-99,-323,-0.01092,-0.01541,0.99926,-0.32977,0.64733,-0.32137
367416,3674173,1320,-212,12050,-125,-110,-329,-0.01178,-0.01443,0.99855,-0.36031,0.56336,-0.36718
367417,3674183,1340,-244,12060,-133,-109,-329,-0.01055,-0.0164,0.99914,-0.42137,0.57099,-0.36718
367418,3674193,1376,-258,12078,-133,-108,-324,-0.00834,-0.01726,1.00021,-0.42137,0.57863,-0.32901
367419,3674203,1326,-312,11992,-130,-113,-325,-0.01141,-0.02057,0.9951,-0.39847,0.54046,-0.33664
367420,3674213,1338,-256,12066,-121,-99,-327,-0.01067,-0.01713,0.9995,-0.32977,0.64733,-0.35191
367421,3674223,1306,-250,12044,-117,-89,-330,-0.01264,-0.01676,0.99819,-0.29924,0.72366,-0.37481
367422,3674233,1296,-202,12096,-114,-61,-343,-0.01325,-0.01382,1.00128,-0.27634,0.9374,-0.47405
367423,3674243,1324,-202,12058,-119,-28,-367,-0.01153,-0.01382,0.99903,-0.3145,1.18931,-0.65725
367424,3674253,1324,-206,12026,-131,-48,-381,-0.01153,-0.01407,0.99712,-0.40611,1.03664,-0.76412
367425,3674263,1332,-284,12048,-142,-53,-390,-0.01104,-0.01885,0.99843,-0.49008,0.99847,-0.83282
367426,3674273,1290,-226,11980,-151,-86,-401,-0.01362,-0.01529,0.99439,-0.55878,0.74656,-0.91679
367427,3674283,1292,-222,12040,-159,-343,-519,-0.01349,-0.01505,0.99796,-0.61985,-1.21527,-1.81756
367428,3674293,1296,-232,12024,-165,-295,-598,-0.01325,-0.01566,0.99701,-0.66565,-0.84885,-2.42061
367429,3674303,1368,-242,12060,-154,-294,-528,-0.00883,-0.01627,0.99914,-0.58168,-0.84122,-1.88626
367430,3674313,1302,-260,11980,-137,-313,-527,-0.01288,-0.01738,0.99439,-0.45191,-0.98626,-1.87863
367431,3674323,1304,-292,12066,-125,-262,-558,-0.01276,-0.01934,0.9995,-0.36031,-0.59695,-2.11527
367432,3674333,1346,-280,11984,-127,-253,-603,-0.01018,-0.0186,0.99463,-0.37557,-0.52824,-2.45878
367433,3674343,1338,-312,12016,-141,-297,-563,-0.01067,-0.02057,0.99653,-0.48244,-0.86412,-2.15344
367434,3674353,1374,-252,11996,-133,-280,-488,-0.00846,-0.01689,0.99534,-0.42137,-0.73435,-1.58092
367435,3674363,1326,-184,12004,-125,-255,-451,-0.01141,-0.01272,0.99582,-0.36031,-0.54351,-1.29847
367436,3674373,1316,-256,12044,-125,-258,-432,-0.01202,-0.01713,0.99819,-0.36031,-0.56641,-1.15344
367437,3674383,1324,-232,11986,-120,-248,-422,-0.01153,-0.01566,0.99475,-0.32214,-0.49008,-1.0771
367438,3674393,1342,-256,12052,-116,-244,-399,-0.01043,-0.01713,0.99867,-0.2916,-0.45954,-0.90153
367439,3674403,1334,-242,12038,-125,-285,-372,-0.01092,-0.01627,0.99784,-0.36031,-0.77252,-0.69542
367440,3674413,1330,-228,11984,-132,-310,-361,-0.01116,-0.01541,0.99463,-0.41374,-0.96336,-0.61145
367441,3674423,1334,-242,12054,-137,-341,-355,-0.01092,-0.01627,0.99879,-0.45191,-1.2,-0.56565
367442,3674433,1376,-220,12078,-133,-357,-345,-0.00834,-0.01492,1.00021,-0.42137,-1.32214,-0.48931
367443,3674443,1364,-240,12022,-129,-366,-349,-0.00908,-0.01615,0.99689,-0.39084,-1.39084,-0.51985
367444,3674453,1352,-246,12038,-117,-383,-342,-0.00981,-0.01652,0.99784,-0.29924,-1.52061,-0.46641
367445,3674463,1276,-206,12040,-114,-397,-324,-0.01448,-0.01407,0.99796,-0.27634,-1.62748,-0.32901
367446,3674473,1394,-202,12070,-134,-471,-525,-0.00724,-0.01382,0.99974,-0.42901,-2.19237,-1.86336
367447,3674483,1374,-230,12056,-90,-421,-589,-0.00846,-0.01554,0.99891,-0.09313,-1.81069,-2.35191
367448,3674493,1386,-190,12058,-34,-275,-701,-0.00773,-0.01308,0.99903,0.33435,-0.69618,-3.20687
367449,3674503,1386,-272,12076,-33,-203,-651,-0.00773,-0.01811,1.0001,0.34198,-0.14656,-2.82519
367450,3674513,1460,-300,12034,-53,-178,-568,-0.00318,-0.01983,0.9976,0.18931,0.04427,-2.1916
367451,3674523,1444,-248,12044,-65,-170,-406,-0.00417,-0.01664,0.99819,0.09771,0.10534,-0.95496
367452,3674533,1454,-210,12112,-70,-185,-378,-0.00355,-0.01431,1.00223,0.05954,-0.00916,-0.74122
367453,3674543,1398,-224,12026,-71,-201,-363,-0.00699,-0.01517,0.99712,0.05191,-0.1313,-0.62672
367454,3674553,1358,-226,12082,-79,-198,-377,-0.00944,-0.01529,1.00045,-0.00916,-0.1084,-0.73359
367455,3674563,1360,-220,12106,-89,-191,-418,-0.00932,-0.01492,1.00188,-0.0855,-0.05496,-1.04656
367456,3674573,1368,-210,12084,-95,-170,-454,-0.00883,-0.01431,1.00057,-0.1313,0.10534,-1.32137
367457,3674583,1328,-236,12038,-100,-168,-485,-0.01129,-0.01591,0.99784,-0.16947,0.12061,-1.55802
367458,3674593,1318,-258,12096,-74,-133,-659,-0.0119,-0.01726,1.00128,0.02901,0.38779,-2.88626
367459,3674603,1486,-204,12080,-48,-55,-861,-0.00159,-0.01394,1.00033,0.22748,0.98321,-4.42824
367460,3674613,1460,-188,12096,-73,-138,-579,-0.00318,-0.01296,1.00128,0.03664,0.34962,-2.27557
367461,3674623,1448,-272,12082,-61,-120,-289,-0.00392,-0.01811,1.00045,0.12824,0.48702,-0.06183
367462,3674633,1434,-282,12048,-66,-132,-283,-0.00478,-0.01873,0.99843,0.09008,0.39542,-0.01603
367463,3674643,1438,-262,12058,-94,-174,-300,-0.00453,-0.0175,0.99903,-0.12366,0.07481,-0.1458
367464,3674653,1402,-232,12038,-99,-196,-308,-0.00674,-0.01566,0.99784,-0.16183,-0.09313,-0.20687
367465,3674663,1342,-218,11970,-98,-193,-324,-0.01043,-0.0148,0.9938,-0.1542,-0.07023,-0.32901
367466,3674673,1288,-230,12032,-82,-167,-458,-0.01374,-0.01554,0.99748,-0.03206,0.12824,-1.35191
367467,3674683,1370,-244,11972,-118,-202,-569,-0.00871,-0.0164,0.99392,-0.30687,-0.13893,-2.19924
367468,3674693,1410,-244,12036,-135,-230,-596,-0.00625,-0.0164,0.99772,-0.43664,-0.35267,-2.40534
367469,3674703,1452,-214,12038,-128,-236,-617,-0.00368,-0.01456,0.99784,-0.38321,-0.39847,-2.56565
367470,3674713,1476,-296,12044,-113,-250,-442,-0.0022,-0.01959,0.99819,-0.2687,-0.50534,-1.22977
367471,3674723,1452,-238,12024,-93,-246,-214,-0.00368,-0.01603,0.99701,-0.11603,-0.47481,0.51069
