sample_index,timestamp_ms,ax_raw,ay_raw,az_raw
103727,1037283,17826,324,-4592
103728,1037293,17810,318,-4688
103729,1037303,17866,336,-4626
103730,1037313,17846,324,-4544
103731,1037323,17830,328,-4692
103732,1037333,17854,324,-4592
103733,1037343,17828,310,-4626
103734,1037353,17798,302,-4602
103735,1037363,17836,304,-4628
103736,1037373,17858,312,-4692
103737,1037383,17808,272,-4652
103738,1037393,17816,306,-4634
103739,1037403,17808,320,-4572
103740,1037413,17796,312,-4604
103741,1037423,17816,324,-4622
103742,1037433,17798,256,-4612
103743,1037443,17792,322,-4648
103744,1037453,17790,282,-4626
103745,1037463,17782,264,-4600
103746,1037473,17728,398,-4626
103747,1037483,17774,316,-4548
103748,1037493,17820,342,-4684
103749,1037503,17832,324,-4650
103750,1037513,17834,326,-4726
103751,1037523,17804,292,-4632
103752,1037533,17856,302,-4610
103753,1037543,17828,266,-4624
103754,1037553,17828,324,-4532
103755,1037563,17862,334,-4656
103756,1037573,17854,306,-4718
103757,1037583,17954,304,-4744
103758,1037593,17772,316,-4682
103759,1037603,17776,322,-4616
103760,1037613,17800,344,-4652
103761,1037623,17802,356,-4622
103762,1037633,17776,324,-4596
103763,1037643,17784,280,-4690
103764,1037653,17770,284,-4612
103765,1037663,17858,318,-4600
103766,1037673,17812,320,-4716
103767,1037683,17788,310,-4572
103768,1037693,17806,326,-4582
103769,1037703,17836,330,-4564
103770,1037713,17798,304,-4634
103771,1037723,17862,366,-4564
103772,1037733,17800,302,-4644
103773,1037743,17720,272,-4636
103774,1037753,17802,334,-4660
103775,1037763,17840,306,-4666
103776,1037773,17764,292,-4626
103777,1037783,17836,292,-4666
103778,1037793,17804,360,-4640
103779,1037803,17750,314,-4626
103780,1037813,17796,348,-4574
103781,1037823,17928,306,-4602
103782,1037833,17738,246,-4570
103783,1037843,17810,174,-4638
103784,1037853,17750,386,-4670
103785,1037863,17832,350,-4634
103786,1037873,17888,314,-4702
103787,1037883,17796,300,-4618
103788,1037893,17870,320,-4628
103789,1037903,17906,342,-4620
103790,1037913,17848,298,-4672
103791,1037923,17828,380,-4634
103792,1037933,17780,332,-4568
103793,1037943,17742,322,-4608
103794,1037953,17832,340,-4616
103795,1037963,17806,290,-4754
103796,1037973,17778,298,-4610
103797,1037983,17840,314,-4690
103798,1037993,17778,330,-4594
103799,1038003,17810,298,-4662
103800,1038013,17888,312,-4616
103801,1038023,17780,330,-4652
103802,1038033,17816,278,-4738
103803,1038043,17826,270,-4692
103804,1038053,17858,324,-4644
103805,1038063,17788,320,-4740
103806,1038073,17764,304,-4624
103807,1038083,17838,306,-4726
103808,1038093,17834,292,-4702
103809,1038103,17810,302,-4588
103810,1038113,17746,362,-4634
103811,1038123,17858,332,-4662
103812,1038133,17782,304,-4666
103813,1038143,17772,296,-4588
103814,1038153,17794,250,-4804
103815,1038163,17810,324,-4672
103816,1038173,17768,284,-4654
103817,1038183,17854,298,-4658
103818,1038193,17836,356,-4504
103819,1038203,17802,336,-4668
103820,1038213,17874,352,-4604
103821,1038223,17864,318,-4648
103822,1038233,17830,326,-4624
103823,1038243,17796,334,-4542
103824,1038253,17818,308,-4668
103825,1038263,17862,352,-4644
103826,1038273,17798,282,-4614
103827,1038283,17778,314,-4568
103828,1038293,17812,318,-4710
103829,1038303,17854,332,-4574
103830,1038313,17772,328,-4760
103831,1038323,17830,352,-4590
103832,1038333,17762,304,-4564
103833,1038343,17800,312,-4568
103834,1038353,17812,334,-4598
103835,1038363,17820,310,-4578
103836,1038373,17862,346,-4676
103837,1038383,17804,294,-4664
103838,1038393,17804,304,-4656
103839,1038403,17788,364,-4656
103840,1038413,17864,348,-4598
103841,1038423,17840,328,-4692
103842,1038433,17828,332,-4622
103843,1038443,17782,290,-4572
103844,1038453,17814,362,-4660
103845,1038463,17782,322,-4716
103846,1038473,17752,318,-4682
103847,1038483,17816,320,-4658
103848,1038493,17790,306,-4518
103849,1038503,17816,288,-4680
103850,1038513,17756,332,-4644
103851,1038523,17774,272,-4574
103852,1038533,17846,300,-4828
103853,1038543,17792,302,-4388
103854,1038553,17860,288,-4578
103855,1038563,17788,312,-4590
103856,1038573,17900,354,-4708
103857,1038583,17836,342,-4728
103858,1038593,17762,292,-4646
103859,1038603,17848,308,-4720
103860,1038613,17824,350,-4650
103861,1038623,17792,282,-4558
103862,1038633,17786,306,-4632
103863,1038643,17798,362,-4766
103864,1038653,17792,318,-4734
103865,1038663,17754,314,-4686
103866,1038673,17846,302,-4730
103867,1038683,17812,310,-4694
103868,1038693,17818,298,-4646
103869,1038703,17848,326,-4586
103870,1038713,17818,294,-4616
103871,1038723,17710,306,-4640
103872,1038733,17856,328,-4676
103873,1038743,17782,278,-4650
103874,1038753,17768,296,-4620
103875,1038763,17930,338,-4686
103876,1038773,17942,352,-4646
103877,1038783,17702,304,-4734
103878,1038793,17770,284,-4694
103879,1038803,17836,364,-4638
103880,1038813,17924,298,-4632
103881,1038823,17816,264,-4650
103882,1038833,17944,340,-4720
103883,1038843,17756,284,-4602
103884,1038853,17806,276,-4638
103885,1038863,17820,292,-4714
103886,1038873,17972,312,-4602
103887,1038883,17898,322,-4628
103888,1038893,17928,364,-4656
103889,1038903,17724,282,-4644
103890,1038913,17856,338,-4650
103891,1038923,17776,320,-4592
103892,1038933,17806,306,-4630
103893,1038943,17758,366,-4602
103894,1038953,17780,344,-4656
103895,1038963,17876,320,-4744
103896,1038973,17824,340,-4590
103897,1038983,17810,330,-4632
103898,1038993,17762,310,-4564
103899,1039003,17816,290,-4520
103900,1039013,17786,276,-4632
103901,1039023,17788,256,-4744
103902,1039033,17796,318,-4646
103903,1039043,17800,296,-4692
103904,1039053,17786,330,-4606
103905,1039063,17802,380,-4512
103906,1039073,17816,290,-4658
103907,1039083,17830,338,-4606
103908,1039093,17780,296,-4620
103909,1039103,17782,294,-4650
103910,1039113,17834,288,-4646
103911,1039123,17844,340,-4564
103912,1039133,17878,328,-4632
103913,1039143,17770,288,-4602
103914,1039153,17864,344,-4646
103915,1039163,17888,316,-4640
103916,1039173,17774,276,-4770
103917,1039183,17914,348,-4712
103918,1039193,17898,356,-4720
103919,1039203,17796,324,-4542
103920,1039213,17796,292,-4604
103921,1039223,17792,306,-4650
103922,1039233,17748,266,-4638
103923,1039243,17760,256,-4626
103924,1039253,17680,288,-4756
103925,1039263,17800,284,-4562
103926,1039273,17980,358,-4628
103927,1039283,17744,282,-4618
103928,1039293,17724,276,-4638
103929,1039303,17822,274,-4578
103930,1039313,17908,290,-4656
103931,1039323,17926,360,-4672
103932,1039333,17902,282,-4720
103933,1039343,17898,306,-4652
103934,1039353,17892,308,-4624
103935,1039363,17746,298,-4550
103936,1039373,17676,294,-4564
103937,1039383,17782,260,-4686
103938,1039393,17824,300,-4688
103939,1039403,17724,286,-4540
103940,1039413,17700,268,-4604
103941,1039423,17838,334,-4604
103942,1039433,17746,306,-4610
103943,1039443,17802,300,-4506
103944,1039453,17904,356,-4642
103945,1039463,17682,300,-4674
103946,1039473,17856,270,-4620
103947,1039483,17926,294,-4630
103948,1039493,17788,268,-4722
103949,1039503,17844,348,-4616
103950,1039513,17824,264,-4628
103951,1039523,17808,286,-4608
103952,1039533,17820,268,-4634
103953,1039543,17818,268,-4644
103954,1039553,17840,306,-4678
103955,1039563,17808,302,-4568
103956,1039573,17842,304,-4618
103957,1039583,17768,322,-4670
103958,1039593,17842,276,-4622
103959,1039603,17868,326,-4690
103960,1039613,17852,324,-4652
103961,1039623,17824,322,-4734
103962,1039633,17866,314,-4614
103963,1039643,17816,338,-4568
103964,1039653,17832,302,-4704
103965,1039663,17838,306,-4530
103966,1039673,17838,300,-4688
103967,1039683,17790,320,-4660
103968,1039693,17806,298,-4706
103969,1039703,17852,336,-4694
103970,1039713,17874,318,-4670
103971,1039723,17864,314,-4730
103972,1039733,17704,278,-4668
103973,1039743,17868,338,-4626
103974,1039753,17870,278,-4610
103975,1039763,17888,340,-4602
103976,1039773,17764,310,-4586
103977,1039783,17816,298,-4596
103978,1039793,17766,348,-4632
103979,1039803,17928,336,-4690
103980,1039813,17678,284,-4736
103981,1039823,17842,342,-4618
103982,1039833,17752,284,-4694
103983,1039843,17818,326,-4650
103984,1039853,17876,330,-4728
103985,1039863,17820,250,-4746
103986,1039873,17834,336,-4640
103987,1039883,17838,302,-4568
103988,1039893,17780,356,-4614
103989,1039903,17836,316,-4688
103990,1039913,17830,308,-4606
103991,1039923,17780,304,-4534
103992,1039933,17858,312,-4662
103993,1039943,17810,266,-4650
103994,1039953,17798,326,-4652
103995,1039963,17792,282,-4590
103996,1039973,17776,304,-4620
103997,1039983,17808,262,-4700
103998,1039993,17838,306,-4632
103999,1040003,17836,302,-4678
104000,1040013,17842,294,-4644
104001,1040023,17794,300,-4742
104002,1040033,17814,320,-4588
104003,1040043,17748,288,-4562
104004,1040053,17796,320,-4678
104005,1040063,17844,316,-4648
104006,1040073,17782,276,-4684
104007,1040083,17836,296,-4598
104008,1040093,17780,330,-4612
104009,1040103,17856,324,-4738
104010,1040113,17832,310,-4574
104011,1040123,17826,328,-4574
104012,1040133,17778,322,-4584
104013,1040143,17802,342,-4546
104014,1040153,17854,348,-4616
104015,1040163,17840,346,-4660
104016,1040173,17774,308,-4684
104017,1040183,17796,324,-4648
104018,1040193,17822,370,-4730
104019,1040203,17756,336,-4704
104020,1040213,17778,284,-4650
104021,1040223,17760,304,-4576
104022,1040233,17898,330,-4652
104023,1040243,17712,330,-4624
104024,1040253,17766,314,-4606
104025,1040263,17846,304,-4686
104026,1040273,17756,344,-4578
104027,1040283,17772,306,-4644
104028,1040293,17842,322,-4630
104029,1040303,17714,340,-4726
104030,1040313,17850,308,-4572
104031,1040323,17842,334,-4622
104032,1040333,17822,314,-4610
104033,1040343,17800,292,-4732
104034,1040353,17818,298,-4674
104035,1040363,17814,308,-4638
104036,1040373,17758,262,-4652
104037,1040383,17804,316,-4608
104038,1040393,17834,288,-4628
