sample_index,timestamp_ms,ax_raw,ay_raw,az_raw
197589,1975903,-14800,-284,-4140
197590,1975913,-14836,-292,-4154
197591,1975923,-14866,-244,-4176
197592,1975933,-14754,-236,-4162
197593,1975943,-14838,-212,-4168
197594,1975953,-14818,-288,-4158
197595,1975963,-14810,-258,-4142
197596,1975973,-14824,-242,-4194
197597,1975983,-14760,-254,-4174
197598,1975993,-14784,-254,-4122
197599,1976003,-14786,-268,-4130
197600,1976013,-14804,-228,-4142
197601,1976023,-14798,-236,-4168
197602,1976033,-14762,-230,-4142
197603,1976043,-14808,-216,-4194
197604,1976053,-14804,-292,-4226
197605,1976063,-14780,-216,-4146
197606,1976073,-14828,-214,-4180
197607,1976083,-14814,-254,-4124
197608,1976093,-14820,-232,-4184
197609,1976103,-14754,-210,-4184
197610,1976113,-14798,-214,-4164
197611,1976123,-14782,-262,-4166
197612,1976133,-14842,-250,-4186
197613,1976143,-14800,-280,-4186
197614,1976153,-14804,-240,-4128
197615,1976163,-14788,-286,-4154
197616,1976173,-14836,-214,-4166
197617,1976183,-14790,-286,-4132
197618,1976193,-14820,-278,-4176
197619,1976203,-14808,-254,-4196
197620,1976213,-14798,-190,-4156
197621,1976223,-14824,-222,-4192
197622,1976233,-14842,-256,-4234
197623,1976243,-14820,-268,-4180
197624,1976253,-14826,-286,-4204
197625,1976263,-14794,-262,-4110
197626,1976273,-14770,-260,-4128
197627,1976283,-14796,-242,-4156
197628,1976293,-14826,-258,-4240
197629,1976303,-14820,-254,-4104
197630,1976313,-14822,-238,-4138
197631,1976323,-14806,-234,-4130
197632,1976333,-14836,-272,-4126
197633,1976343,-14812,-228,-4102
197634,1976353,-14786,-250,-4170
197635,1976363,-14796,-234,-4192
197636,1976373,-14820,-248,-4126
197637,1976383,-14810,-224,-4162
197638,1976393,-14810,-242,-4192
197639,1976403,-14784,-246,-4162
197640,1976413,-14804,-232,-4136
197641,1976423,-14818,-264,-4166
197642,1976433,-14818,-256,-4216
197643,1976443,-14832,-250,-4184
197644,1976453,-14802,-258,-4186
197645,1976463,-14796,-234,-4200
197646,1976473,-14858,-272,-4092
197647,1976483,-14804,-262,-4070
197648,1976493,-14826,-258,-4192
197649,1976503,-14848,-214,-4166
197650,1976513,-14792,-262,-4130
197651,1976523,-14844,-242,-4114
197652,1976533,-14804,-270,-4132
197653,1976543,-14830,-272,-4178
197654,1976553,-14780,-222,-4152
197655,1976563,-14810,-276,-4202
197656,1976573,-14844,-248,-4170
197657,1976583,-14804,-268,-4168
197658,1976593,-14808,-232,-4174
197659,1976603,-14814,-242,-4162
197660,1976613,-14800,-206,-4190
197661,1976623,-14836,-258,-4144
197662,1976633,-14766,-286,-4084
197663,1976643,-14822,-274,-4202
197664,1976653,-14786,-268,-4202
197665,1976663,-14774,-216,-4140
197666,1976673,-14820,-234,-4206
197667,1976683,-14814,-254,-4152
197668,1976693,-14830,-244,-4086
197669,1976703,-14776,-256,-4128
197670,1976713,-14816,-242,-4116
197671,1976723,-14774,-244,-4174
197672,1976733,-14814,-290,-4134
197673,1976743,-14810,-238,-4116
197674,1976753,-14776,-272,-4120
197675,1976763,-14830,-238,-4156
197676,1976773,-14830,-278,-4198
197677,1976783,-14808,-266,-4166
197678,1976793,-14804,-258,-4154
197679,1976803,-14806,-254,-4186
197680,1976813,-14808,-280,-4144
197681,1976823,-14794,-246,-4178
197682,1976833,-14792,-236,-4130
197683,1976843,-14800,-248,-4180
197684,1976853,-14830,-240,-4114
197685,1976863,-14780,-278,-4172
197686,1976873,-14808,-268,-4210
197687,1976883,-14818,-182,-4210
197688,1976893,-14826,-244,-4162
197689,1976903,-14830,-228,-4136
197690,1976913,-14876,-226,-4122
197691,1976923,-14794,-264,-4182
197692,1976933,-14806,-298,-4138
197693,1976943,-14852,-260,-4116
197694,1976953,-14804,-238,-4120
197695,1976963,-14802,-226,-4128
197696,1976973,-14864,-216,-4130
197697,1976983,-14866,-232,-4140
197698,1976993,-14776,-228,-4174
197699,1977003,-14818,-236,-4212
197700,1977013,-14810,-218,-4174
197701,1977023,-14774,-270,-4206
197702,1977033,-14808,-242,-4120
197703,1977043,-14796,-240,-4218
197704,1977053,-14824,-266,-4136
197705,1977063,-14784,-208,-4100
197706,1977073,-14884,-234,-4170
197707,1977083,-14778,-244,-4158
197708,1977093,-14814,-302,-4166
197709,1977103,-14818,-250,-4160
197710,1977113,-14816,-256,-4090
197711,1977123,-14806,-288,-4182
197712,1977133,-14806,-230,-4162
197713,1977143,-14850,-262,-4224
197714,1977153,-14812,-240,-4204
197715,1977163,-14846,-218,-4168
197716,1977173,-14818,-232,-4158
197717,1977183,-14778,-258,-4178
