sample_index,timestamp_ms,ax_raw,ay_raw,az_raw
139758,1397593,1690,48,-21580
139759,1397603,1730,34,-21576
139760,1397613,1732,76,-21536
139761,1397623,1706,88,-21588
139762,1397633,1728,6,-21552
139763,1397643,1746,72,-21544
139764,1397653,1646,26,-21530
139765,1397663,1734,54,-21578
139766,1397673,1750,92,-21552
139767,1397683,1732,16,-21576
139768,1397693,1676,70,-21612
139769,1397703,1672,52,-21602
139770,1397713,1684,38,-21536
139771,1397723,1676,34,-21568
139772,1397733,1736,46,-21536
139773,1397743,1684,56,-21578
139774,1397753,1692,70,-21630
139775,1397763,1702,44,-21584
139776,1397773,1722,74,-21586
139777,1397783,1744,72,-21602
139778,1397793,1698,46,-21588
139779,1397803,1702,42,-21548
139780,1397813,1708,-6,-21622
139781,1397823,1724,56,-21584
139782,1397833,1702,40,-21586
139783,1397843,1662,38,-21538
139784,1397853,1716,38,-21562
139785,1397863,1696,-4,-21562
139786,1397873,1708,26,-21614
139787,1397883,1688,56,-21624
139788,1397893,1720,60,-21548
139789,1397903,1692,38,-21486
139790,1397913,1740,40,-21590
139791,1397923,1712,18,-21628
139792,1397933,1736,58,-21510
139793,1397943,1748,26,-21550
139794,1397953,1704,12,-21566
139795,1397963,1726,32,-21542
139796,1397973,1716,22,-21600
139797,1397983,1692,12,-21522
139798,1397993,1672,34,-21542
139799,1398003,1674,84,-21622
139800,1398013,1674,60,-21656
139801,1398023,1666,78,-21562
139802,1398033,1702,70,-21642
139803,1398043,1694,-6,-21624
139804,1398053,1704,74,-21536
139805,1398063,1738,20,-21564
139806,1398073,1692,40,-21566
139807,1398083,1698,90,-21628
139808,1398093,1706,90,-21528
139809,1398103,1682,68,-21580
139810,1398113,1704,68,-21516
139811,1398123,1732,58,-21566
139812,1398133,1686,16,-21640
139813,1398143,1726,50,-21586
139814,1398153,1690,70,-21606
139815,1398163,1696,34,-21590
139816,1398173,1650,44,-21462
139817,1398183,1682,62,-21580
139818,1398193,1696,84,-21638
139819,1398203,1744,70,-21564
